timestamp,chassis.power_fb.power @ 0x200009CC,chassis.power_prediction.total_power_raw @ 0x20000A98,chassis.power_prediction.applied_quadratic_raw @ 0x20000A88,chassis.power_prediction.applied_linear_power @ 0x20000A90
42.097664,3.228646,2.949250,0.167943,0.076609
42.102148,3.084378,2.931010,0.154069,0.078508
42.106157,3.228239,2.932421,0.153302,0.080718
42.108723,3.009930,2.905783,0.134444,0.078083
42.113316,3.009930,2.899982,0.120463,0.070291
42.115911,3.009930,2.859719,0.104436,0.056021
42.118561,3.009930,2.844755,0.094417,0.024443
42.121123,3.009930,2.817999,0.090224,-0.005130
42.123673,3.009930,2.765275,0.092185,-0.030848
42.126941,2.844546,2.762148,0.089037,-0.028611
42.129778,2.844546,2.793664,0.085532,0.008874
42.132655,2.844546,2.805758,0.088037,0.010423
42.135305,2.844546,2.801619,0.097066,0.002732
42.138411,2.844546,2.789802,0.107536,-0.032026
42.141490,3.000429,2.772312,0.122383,-0.047956
42.144138,3.000429,2.769523,0.125389,-0.053786
42.146745,2.844566,2.772992,0.118907,-0.038452
42.149507,3.032022,2.787241,0.112681,-0.022990
42.152113,2.665441,2.795929,0.107078,-0.008582
42.154686,3.026847,2.801826,0.104762,0.007082
42.157339,2.849849,2.803050,0.096185,0.009997
42.159951,2.849849,2.804767,0.096049,0.011137
42.162814,2.849849,2.805002,0.097805,0.008274
42.167698,2.849849,2.800946,0.104231,-0.007812
42.171120,2.849849,2.797935,0.110411,-0.016325
42.176078,3.022637,2.793461,0.109469,-0.012712
42.178923,2.851689,2.794904,0.105034,-0.004813
42.181947,2.816738,2.800323,0.105895,-0.000306
42.184957,2.656414,2.801799,0.101781,0.003152
42.187742,2.964882,2.803325,0.101377,0.001911
42.192321,3.036835,2.801506,0.102837,0.001182
42.198115,2.846855,2.802308,0.104042,-0.003674
42.201076,2.994290,2.801348,0.108064,-0.005909
42.203602,3.032458,2.799261,0.107613,-0.005773
42.206406,3.038012,2.799826,0.106972,-0.003488
42.209312,2.814896,2.800598,0.106323,-0.002439
42.211901,2.992419,2.801979,0.104579,0.000000
42.214830,3.032084,2.802456,0.123199,-0.037374
42.221534,3.032084,2.778147,0.135575,-0.054939
42.224094,3.032084,2.784544,0.136270,-0.049223
42.226781,3.032084,2.793419,0.135781,-0.031482
42.232032,3.032084,2.812087,0.126402,-0.011723
42.234622,3.032084,2.824350,0.130462,-0.004147
42.239133,3.032084,2.827840,0.142715,-0.012538
42.245604,3.032084,2.827869,0.139862,-0.009411
42.248313,3.032084,2.831426,0.144998,-0.009161
42.250855,3.037937,2.832093,0.143839,0.005442
42.253399,2.814940,2.834986,0.127048,0.017092
42.259179,2.814659,2.842848,0.122678,0.019999
42.262054,3.220106,2.837895,0.122030,0.018417
42.264662,3.009220,2.835574,0.118324,0.021169
42.267337,2.994192,2.833560,0.105044,0.021757
42.269962,2.850552,2.825560,0.108205,0.019915
42.272601,2.852852,2.819450,0.105828,0.011024
42.275502,2.996610,2.810413,0.103282,0.009711
42.278307,3.190930,2.808289,0.108262,-0.005374
42.280975,2.808682,2.798398,0.106321,-0.011922
42.291581,2.807929,2.803773,0.113114,-0.006752
42.296116,2.807929,2.804996,0.112949,-0.005360
42.298658,2.807929,2.806242,0.108842,0.001338
42.302990,2.807929,2.807301,0.109002,0.001349
42.305624,2.807929,2.807923,0.108386,0.000000
42.312869,2.807986,2.804908,0.107508,0.000000
42.316416,3.032639,2.804471,0.107071,0.000000
42.319507,2.993031,2.803166,0.105766,0.000000
42.324791,2.852841,2.802734,0.105334,0.000000
42.327375,2.815048,2.802303,0.103512,0.001116
42.330214,2.994530,2.801279,0.103879,0.000000
42.334718,2.807111,2.800460,0.103060,0.000000
42.337326,2.807822,2.800035,0.102212,0.000000
42.339928,2.807964,2.799341,0.100849,0.001092
42.342592,2.807964,2.799246,0.100257,0.001101
42.345473,2.807964,2.798121,0.100721,0.000000
42.348043,2.807964,2.796980,0.101392,-0.001814
42.350617,2.807964,2.796106,0.100471,0.000000
42.353320,2.807964,2.796118,0.098452,0.000000
42.357554,3.008006,2.795178,0.096606,0.001074
42.365106,2.849104,2.794613,0.096594,0.000000
42.368064,2.621129,2.792881,0.097251,-0.001772
42.370597,2.612557,2.792356,0.094957,-0.002241
42.373315,2.835702,2.792285,0.095201,-0.001184
42.375954,2.809108,2.787090,0.099750,-0.010065
42.378661,3.182409,2.785352,0.096481,-0.003104
42.381490,3.182694,2.790780,0.096712,-0.003067
42.384058,2.825589,2.789972,0.093810,-0.001240
42.386610,2.843807,2.791272,0.095114,-0.001249
42.389206,2.805906,2.790946,0.094474,-0.001253
42.392105,2.807906,2.789972,0.095557,-0.002989
42.394664,2.807996,2.789215,0.094535,-0.002956
42.397748,2.620416,2.788751,0.094312,-0.002964
42.400376,2.770483,2.788844,0.092717,0.000000
42.402987,2.798577,2.789150,0.091818,0.000000
42.405640,2.991235,2.790026,0.094437,-0.001812
42.408331,2.844647,2.788494,0.092863,-0.001778
42.412862,2.994586,2.787435,0.091219,0.000000
42.415511,2.994586,2.788216,0.090090,0.000741
42.419967,2.994586,2.788837,0.092507,-0.001072
42.422630,2.994586,2.787260,0.090894,-0.005092
42.426946,2.994586,2.788785,0.095164,-0.005009
42.429606,2.994586,2.788516,0.096220,-0.005120
42.432205,2.845317,2.789361,0.099122,-0.007178
42.436805,2.845317,2.790291,0.105166,-0.014597
42.439687,2.845317,2.784801,0.095926,-0.008529
42.442717,2.845317,2.789995,0.096355,-0.007158
42.445550,2.845317,2.793608,0.097184,-0.005083
42.448057,2.845317,2.791039,0.098726,-0.005088
42.450605,2.845317,2.793241,0.095841,0.000000
42.453151,2.845317,2.793878,0.096065,0.000000
42.456443,2.845317,2.792644,0.095244,0.000000
42.460330,2.845317,2.791827,0.094020,0.000000
42.465942,2.815786,2.791015,0.093615,0.000000
42.468646,2.656542,2.790611,0.093211,0.000000
42.472005,2.801942,2.789806,0.092406,0.000000
42.474707,2.656016,2.789405,0.092006,0.000000
42.477464,3.375789,2.788608,0.088745,0.000000
42.482976,2.996093,2.788625,0.087661,0.002296
42.487034,2.815789,2.785841,0.086133,0.002272
42.492735,2.657493,2.783831,0.084189,0.002205
42.497681,2.850941,2.781797,0.084398,0.000000
42.500328,3.039780,2.781556,0.086369,-0.002949
42.503811,2.815351,2.780162,0.085680,-0.002922
42.506369,2.807675,2.778656,0.081256,-0.001784
42.509100,2.815402,2.782002,0.084849,-0.001742
42.511758,2.808296,2.779130,0.083247,-0.001518
42.514333,2.806082,2.779927,0.083997,-0.001476
42.520496,2.995184,2.778555,0.082620,-0.001467
42.524320,3.040127,2.778563,0.082666,-0.001509
42.526902,2.629701,2.778275,0.080880,0.000000
42.529443,2.585140,2.778280,0.080990,0.000000
42.531954,2.763428,2.778026,0.080626,0.000000
42.534498,2.797165,2.775282,0.082840,-0.008334
42.537033,2.656047,2.772420,0.080848,-0.004884
42.539816,2.777609,2.773824,0.081348,-0.004925
42.542670,2.801922,2.773633,0.078412,0.000000
42.547139,2.801922,2.776473,0.078718,0.000000
42.549732,2.801922,2.775764,0.078012,0.000000
42.554179,2.801922,2.775060,0.077660,0.000000
42.556800,2.801922,2.775795,0.078617,0.003151
42.561403,2.801922,2.774886,0.075960,0.000000
42.567897,2.801922,2.773132,0.076698,-0.000968
42.570408,2.801922,2.772522,0.076041,0.000000
42.573017,3.032397,2.772310,0.074889,0.000000
42.576074,2.815424,2.771947,0.077739,-0.002565
42.579723,3.000667,2.771640,0.077849,-0.003616
42.582315,2.665509,2.771816,0.078288,-0.003866
42.585336,2.806783,2.771793,0.077034,-0.002704
42.587960,2.845391,2.773023,0.078403,-0.002785
42.590423,2.992958,2.773369,0.078776,-0.002839
42.593459,3.189128,2.772267,0.074867,0.000000
42.596240,2.810665,2.774374,0.076974,0.000000
42.598890,2.843210,2.774019,0.076266,0.000000
42.601494,3.180365,2.773666,0.075914,0.000000
42.604053,2.988541,2.772963,0.075563,0.000000
42.608784,2.854698,2.772265,0.074865,0.000000
42.611335,2.987701,2.771918,0.074172,0.000000
42.615672,2.592198,2.770884,0.073484,0.000000
42.618330,2.764839,2.770541,0.073141,0.000000
42.620928,2.808231,2.770200,0.072460,0.000000
42.623890,2.993166,2.769521,0.072121,0.000000
42.626430,2.843113,2.769183,0.071783,0.000000
42.628962,2.809021,2.768847,0.071112,0.000000
42.631624,2.808204,2.768178,0.070778,0.000000
42.634335,2.993161,2.767845,0.070445,0.000000
42.637359,3.037966,2.767514,0.069783,0.000000
42.640122,3.037033,2.766854,0.069454,0.000000
42.642688,2.817161,2.766526,0.069126,0.000000
42.645255,2.809832,2.766199,0.068473,0.000000
42.647840,2.619406,2.765549,0.068149,0.000000
42.650443,2.770281,2.765226,0.067826,-0.000825
42.653040,2.619291,2.764826,0.067664,-0.000779
42.655616,2.955378,2.763889,0.067932,-0.001447
42.658410,2.624551,2.763596,0.066954,-0.000797
42.661042,2.771310,2.763492,0.065897,0.000000
42.663610,2.798742,2.763255,0.065855,0.000000
42.672592,2.807926,2.762001,0.064601,0.000000
42.675193,2.806065,2.761691,0.063982,0.000000
42.679601,2.963749,2.760462,0.063062,0.000000
42.686443,2.843505,2.759854,0.062454,0.000000
42.689090,3.000892,2.759251,0.061851,0.000000
42.692235,2.614855,2.758952,0.061552,0.000000
42.695066,2.767095,2.758653,0.060956,0.000000
42.697746,3.031003,2.758060,0.060660,0.000000
42.700329,2.846731,2.757766,0.060072,0.000000
42.703940,2.958070,2.757180,0.059780,0.000000
42.706527,2.988912,2.756889,0.059489,0.000000
42.709216,2.584730,2.756598,0.061127,-0.001346
42.711817,2.799069,2.756058,0.059961,-0.001305
42.714348,3.023000,2.753042,0.060238,-0.004548
42.716971,2.809336,2.753140,0.057795,0.000000
42.719466,2.808053,2.755195,0.058445,0.000000
42.722082,2.882882,2.755560,0.058160,0.000000
42.725008,2.846039,2.754992,0.057593,0.000000
42.728420,2.813872,2.754711,0.057311,0.000000
42.731000,2.807970,2.754430,0.056751,0.000000
42.735495,3.182400,2.753873,0.056196,0.000000
42.738072,3.070080,2.753320,0.055920,0.000000
42.743052,2.808177,2.752772,0.055099,0.000000
42.745585,2.995235,2.752229,0.054559,0.000000
42.752604,2.959557,2.751423,0.054023,0.000000
42.755338,3.213831,2.751156,0.053491,0.000000
42.757892,3.263566,2.750628,0.053228,0.000000
42.760964,3.013038,2.750365,0.052704,0.000000
42.763639,2.660048,2.749843,0.052443,0.000000
42.766513,2.800162,2.749584,0.051670,0.000000
42.776196,2.852900,2.748307,0.050907,0.000000
42.779618,2.809796,2.748529,0.052263,-0.001136
42.782677,2.806152,2.747581,0.049506,0.000000
42.785692,2.996166,2.747605,0.049956,0.000000
42.790341,2.848079,2.747108,0.049707,0.000000
42.793154,2.785856,2.746861,0.052018,-0.005014
42.797805,2.845412,2.745260,0.048363,-0.000505
42.800672,2.658539,2.746050,0.048982,0.000000
42.805254,3.189458,2.745632,0.048232,0.000000
42.808386,2.810668,2.745392,0.047754,0.000000
42.813180,2.770490,2.744917,0.047282,0.000000
42.816483,2.842804,2.744448,0.049098,-0.004403
42.819804,2.657456,2.739638,0.049640,-0.007406
42.822435,2.834827,2.741225,0.049169,-0.005347
42.825026,2.813782,2.741093,0.049209,-0.005359
42.827606,3.030375,2.743522,0.047113,-0.000993
42.830338,2.847219,2.744437,0.048035,-0.001007
42.833334,2.853241,2.744454,0.049271,-0.001790
42.836331,2.993482,2.744073,0.047670,-0.001038
42.838994,3.032044,2.744684,0.048350,-0.001045
42.841492,2.854402,2.744707,0.048381,-0.001052
42.847094,3.001411,2.744109,0.047388,0.000000
42.849627,3.040584,2.744550,0.047150,0.000000
42.852396,2.817303,2.744314,0.046914,0.000000
42.854992,2.845514,2.744079,0.046445,0.000000
42.857638,2.626543,2.743612,0.045981,0.000000
42.862071,2.800742,2.743151,0.045751,0.000000
42.864691,3.032349,2.742922,0.045294,0.000000
42.869186,2.852078,2.742467,0.044617,0.000000
42.876403,2.815840,2.741572,0.044172,0.000000
42.879001,2.809568,2.741351,0.043732,0.000000
42.881684,2.993433,2.740914,0.043514,0.000000
42.885758,2.845087,2.740481,0.043081,0.000000
42.888459,2.809483,2.740266,0.042866,0.000000
42.891335,2.809483,2.740053,0.042440,0.000000
42.896879,2.853807,2.739031,0.042432,-0.000803
42.900596,2.800620,2.738649,0.041251,0.000000
42.903922,3.032504,2.738667,0.041267,0.000000
42.906769,2.996996,2.738463,0.041063,0.000000
42.909391,2.846952,2.738260,0.040658,0.000000
42.911968,2.846998,2.737857,0.040457,0.000000
42.916137,2.840651,2.737459,0.040059,0.000000
42.919468,2.809306,2.737066,0.039666,0.000000
42.924090,2.994620,2.736678,0.039278,0.000000
42.927044,3.040104,2.736485,0.038705,0.000000
42.931560,2.847309,2.735916,0.038516,0.000000
42.934070,3.000982,2.735728,0.038328,0.000000
42.938834,3.003111,2.735357,0.037957,0.000000
42.941379,2.815804,2.735173,0.037590,0.000000
42.944239,2.815804,2.734809,0.037409,0.000000
42.947203,2.815804,2.734628,0.037049,0.000000
42.949792,2.815804,2.734272,0.036871,0.000000
42.953210,2.815804,2.734095,0.036519,0.000000
42.955841,2.620601,2.733745,0.036345,0.000000
42.958475,2.768600,2.734013,0.036399,-0.000676
42.963810,2.768600,2.733515,0.036829,-0.000715
42.966741,2.768600,2.733449,0.037031,-0.001232
42.969365,2.806424,2.733301,0.036934,-0.000929
42.972014,2.807685,2.733445,0.036114,-0.000239
42.981242,3.004190,2.733008,0.035491,0.000000
42.984346,2.660038,2.732545,0.035145,0.000000
42.988715,2.805088,2.732374,0.036913,-0.004071
42.991643,3.067883,2.728941,0.035535,-0.003996
42.996123,2.859977,2.729438,0.036048,0.002546
43.000927,3.034144,2.732518,0.035060,0.000000
43.003643,2.666028,2.731740,0.034340,0.000000
43.006206,2.986576,2.731579,0.034179,0.000000
43.008992,2.854357,2.731420,0.033861,0.000000
43.011794,3.182014,2.731104,0.033704,0.000000
43.014434,2.816560,2.730947,0.033548,0.000000
43.017337,2.628356,2.730793,0.033239,0.000000
43.019941,2.613614,2.730487,0.033087,0.000000
43.022618,2.841549,2.730021,0.033696,-0.000957
43.025433,2.618924,2.729704,0.032854,-0.000500
43.027990,2.798517,2.729729,0.032329,0.000000
43.034355,2.885620,2.729583,0.032183,0.000000
43.037011,2.811297,2.729439,0.031896,0.000000
43.039572,2.808659,2.729155,0.031755,0.000000
43.042261,2.806212,2.729014,0.031614,0.000000
43.044803,2.805722,2.728875,0.031475,0.000000
43.049662,2.815470,2.728464,0.031064,0.000000
43.053125,2.846699,2.728197,0.030664,0.000000
43.058124,2.959308,2.727933,0.030534,0.000000
43.060643,2.836341,2.727804,0.030275,0.000000
43.064708,2.836341,2.727548,0.030148,0.000000
43.067354,2.836341,2.727422,0.029897,0.000000
43.069993,2.836341,2.727174,0.029773,0.000000
43.072584,2.836341,2.727051,0.029651,-0.000804
43.082926,2.836341,2.726884,0.029622,-0.000381
43.085981,2.836341,2.726806,0.029825,-0.000420
43.088568,2.836341,2.726782,0.029808,-0.000435
43.091557,2.836341,2.726502,0.029102,0.000000
43.094773,3.000868,2.726722,0.029323,0.000000
43.097435,2.846574,2.726479,0.029079,0.000000
43.101099,2.996743,2.726358,0.028839,0.000000
43.106120,3.038110,2.726005,0.028605,0.000000
43.109000,2.854022,2.725890,0.028375,-0.000039
43.113474,2.817059,2.725600,0.028118,0.000008
43.116384,2.845802,2.725409,0.027953,0.000000
43.120575,2.625926,2.725096,0.027590,0.000000
43.126073,2.960620,2.724823,0.027457,0.000011
43.128843,2.816325,2.724758,0.027345,0.000007
43.131334,3.003452,2.724647,0.027133,0.000003
43.133984,3.002634,2.724429,0.027029,-0.000002
43.136550,2.667285,2.724322,0.026877,0.000000
43.139655,3.008960,2.724142,0.026742,0.000000
43.142236,3.034247,2.724045,0.026645,-0.000358
43.149071,2.816806,2.725262,0.025997,-0.000304
43.151885,2.994881,2.723334,0.026257,-0.000325
43.154378,2.843456,2.723360,0.025960,0.000000
43.160716,3.212844,2.717684,0.029272,-0.003655
43.163341,3.011394,2.720074,0.027409,-0.003732
43.165984,3.035878,2.722922,0.025523,0.000000
43.168573,2.666376,2.723604,0.026204,0.000000
43.171179,2.987455,2.723523,0.026043,0.000000
43.173828,3.226602,2.723287,0.025887,0.000000
43.184178,2.808578,2.722988,0.025588,0.000000
43.186923,2.995223,2.722916,0.025632,-0.000113
43.190959,2.846445,2.722636,0.025236,0.000000
43.196346,2.815689,2.722622,0.025222,0.000000
43.198955,3.032947,2.722552,0.025083,0.000000
43.201479,3.040189,2.722445,0.025192,-0.000148
43.204344,2.855398,2.722315,0.024944,-0.000091
43.207479,2.817480,2.722255,0.024967,-0.000130
43.210012,2.817480,2.722192,0.024927,-0.000137
43.212570,2.817480,2.722101,0.024814,-0.000158
43.217748,2.997096,2.721973,0.024573,0.000000
43.220960,2.997096,2.721993,0.024522,0.000000
43.223458,2.845819,2.721922,0.024597,-0.000235
43.226070,2.815564,2.721546,0.024596,-0.000455
43.228606,2.845500,2.721610,0.024374,0.000000
43.231251,3.002988,2.721639,0.024007,0.000141
43.233965,2.853239,2.721582,0.023993,0.000188
43.236534,2.845802,2.721489,0.023754,0.000170
43.242058,2.994051,2.721304,0.023904,0.000000
43.246720,2.660074,2.721080,0.023622,0.000000
43.250178,2.816666,2.720966,0.023566,0.000000
43.252698,2.808347,2.720911,0.023511,0.000000
43.256024,3.039654,2.720804,0.023404,0.000000
43.259455,2.847293,2.720752,0.023302,0.000000
43.262467,2.995437,2.720653,0.023253,0.000000
43.265070,2.854427,2.720604,0.023158,0.000000
43.267919,2.898227,2.720512,0.023112,0.000000
43.270449,2.812569,2.720468,0.023068,0.000000
43.272987,2.808183,2.720424,0.023067,-0.000163
43.275626,2.808036,2.720022,0.022780,-0.000166
43.278355,3.182407,2.720262,0.022629,0.000000
43.292098,2.554640,2.719880,0.022480,0.000000
43.294578,2.570128,2.719843,0.022444,-0.003501
43.297117,2.836885,2.718117,0.024798,-0.003426
43.303085,2.810115,2.717761,0.023915,0.000000
43.309356,3.002321,2.720291,0.022863,0.000000
43.312001,2.846864,2.720237,0.022836,0.000000
43.315989,2.659794,2.718931,0.021323,0.000204
43.319138,2.592039,2.720920,0.022391,0.000166
43.321717,2.592039,2.719898,0.022386,0.000110
43.324353,2.592039,2.719831,0.022327,0.000000
43.327015,2.592039,2.719908,0.022333,0.000000
43.329611,2.592039,2.718835,0.021435,0.000000
43.332183,2.592039,2.720500,0.023100,0.000000
43.334663,2.592039,2.719512,0.022112,0.000000
43.337202,2.592039,2.719610,0.022192,0.000000
43.340925,2.592039,2.719574,0.022157,0.000000
43.343525,2.762888,2.719542,0.022142,0.000000
43.346072,2.762888,2.719527,0.022127,0.000000
43.348638,2.762888,2.719514,0.022114,0.000000
43.351183,2.762888,2.719502,0.022092,0.000000
43.353825,2.762888,2.719482,0.022083,0.000000
43.356658,2.762888,2.718913,0.021513,0.000000
43.359346,2.610018,2.720068,0.021986,0.000000
43.362666,2.582084,2.719451,0.022051,0.000000
43.367225,2.582084,2.719450,0.021062,0.000300
43.369743,2.995802,2.719756,0.021664,0.000322
43.374028,3.004107,2.719056,0.021089,0.000558
43.376623,2.815844,2.719183,0.020923,0.000701
43.379340,3.032954,2.719245,0.020255,0.000998
43.381901,3.040190,2.719252,0.021206,0.000000
43.387542,2.960657,2.718606,0.022971,-0.003311
43.390063,2.652212,2.716534,0.022394,-0.003261
43.392710,2.776842,2.718226,0.021495,0.000000
43.396047,2.844193,2.718901,0.021501,0.000000
43.399397,2.622247,2.718915,0.021516,0.000000
43.402648,2.801722,2.718925,0.021525,0.000000
43.405255,2.806744,2.718935,0.021366,0.000000
43.408002,2.805829,2.718983,0.021584,0.000000
43.412406,2.993033,2.719011,0.021611,0.000000
43.414997,2.845006,2.718964,0.021905,0.000000
43.417666,2.845006,2.719071,0.021569,0.000100
43.420271,2.845006,2.719156,0.021626,0.000000
43.423030,2.845006,2.719198,0.021748,0.000000
43.425688,2.845006,2.719174,0.021904,0.000000
43.429948,2.845006,2.719178,0.021778,0.000000
43.432496,2.845006,2.719161,0.020364,0.001387
43.436696,2.845006,2.719440,0.020855,0.001048
43.439356,2.845006,2.718868,0.020440,0.001063
43.443212,2.845006,2.718884,0.021509,0.000151
43.445840,2.845006,2.718438,0.020890,0.000146
43.448385,2.845006,2.718478,0.021078,0.000000
43.451024,2.845006,2.718554,0.021177,0.000000
43.454248,2.845006,2.718565,0.021165,0.000000
43.456915,2.845006,2.718595,0.021195,0.000000
43.460238,2.845006,2.718667,0.021267,0.000000
43.464139,2.816361,2.718705,0.021305,0.000000
43.466712,2.816361,2.719076,0.021676,0.000000
43.469582,2.816361,2.719424,0.021306,0.000255
43.473827,2.816361,2.719045,0.021487,0.000156
43.476683,2.816361,2.719269,0.021659,0.000314
43.479353,2.816361,2.719789,0.023325,-0.003167
43.482347,2.816361,2.717091,0.023916,-0.002337
43.488281,2.816361,2.718264,0.023312,0.000582
43.492842,2.816361,2.719854,0.021870,0.001692
43.495596,2.816361,2.720042,0.022036,0.000671
43.502991,2.816361,2.719965,0.021665,0.000200
43.510063,2.816361,2.720947,0.023101,0.000179
43.513070,2.816361,2.719466,0.022425,0.000281
43.519612,2.816361,2.721271,0.023871,0.000000
43.522405,2.810632,2.720357,0.022304,0.001060
43.525029,2.810632,2.720905,0.022470,0.000622
43.527780,2.810632,2.720911,0.022523,0.000673
43.533231,2.810632,2.721035,0.021325,0.001577
43.535850,2.810632,2.721655,0.021645,0.002599
43.538455,2.810632,2.720551,0.021686,0.002031
43.541027,2.810632,2.721988,0.021494,0.001730
43.544037,2.810632,2.720776,0.021586,0.001444
43.546935,2.810632,2.719773,0.021260,0.001684
43.549439,2.810632,2.720018,0.021619,0.000425
43.553928,2.995726,2.719775,0.022037,0.000228
43.557295,2.853157,2.721342,0.022485,0.000335
43.562091,2.772366,2.719636,0.022008,0.000226
43.564749,2.620515,2.721907,0.022969,0.000351
43.569137,2.843889,2.721163,0.022882,0.001060
43.571934,2.994748,2.721212,0.022235,0.001573
43.574634,2.845014,2.721277,0.021085,0.002203
43.577585,2.771422,2.722036,0.024284,0.000340
43.580198,3.002629,2.717144,0.022641,0.000624
43.582828,2.815977,2.720629,0.022588,-0.000269
43.585520,2.613305,2.719554,0.020834,0.002047
43.591712,2.993680,2.721075,0.021588,0.002075
43.594438,2.657936,2.721540,0.021491,0.001237
43.599364,2.799311,2.720490,0.022786,0.001571
43.601983,2.806262,2.718923,0.021117,0.000373
43.604549,2.807652,2.721244,0.020827,0.002057
43.607158,2.807986,2.718868,0.020035,0.002655
43.609713,2.621677,2.719076,0.019305,0.002329
43.612208,2.957935,2.719950,0.018609,0.002682
43.617125,2.837987,2.718540,0.019510,-0.000843
43.619760,2.958959,2.716521,0.020339,-0.002060
43.623945,2.855096,2.714994,0.019716,-0.002137
43.626634,2.622684,2.715579,0.018811,-0.001643
43.629782,2.771897,2.715214,0.019410,-0.001605
43.632367,2.800779,2.714461,0.018673,-0.000930
43.635042,2.771231,2.716106,0.016668,-0.000554
43.637653,2.613446,2.714872,0.014900,0.002528
43.640385,2.769089,2.715007,0.015062,0.002212
43.643004,2.806635,2.713965,0.014385,0.002096
43.645644,2.806635,2.711851,0.013279,0.001087
43.648350,2.806635,2.710940,0.013037,0.000023
43.651412,2.806635,2.710513,0.012947,-0.000013
43.653980,2.806635,2.709982,0.012963,-0.000450
43.656489,2.770505,2.709815,0.013011,0.000091
43.659011,2.806692,2.710374,0.013034,0.000000
43.661729,2.808949,2.710188,0.013178,-0.000542
43.665424,2.770245,2.710048,0.013241,-0.000597
43.670532,2.620903,2.710150,0.013494,-0.000683
43.673164,3.029063,2.710545,0.014355,-0.000835
43.675779,3.004042,2.710969,0.013796,0.000377
43.679991,2.668627,2.711286,0.013179,0.000692
43.682679,2.620565,2.711880,0.013879,0.000274
43.687224,2.960695,2.710601,0.014062,0.000623
43.692967,2.810807,2.711782,0.014018,-0.000229
43.695840,2.621792,2.710493,0.013093,0.000000
43.698636,2.851480,2.711788,0.014133,-0.000272
43.702702,2.996356,2.711349,0.014226,-0.000295
43.705365,2.815534,2.711549,0.013559,0.000317
43.708108,2.808493,2.711144,0.012769,0.001399
43.711391,2.846420,2.711958,0.013352,0.001202
43.714239,2.815684,2.712460,0.014216,0.000842
43.716760,2.845331,2.712174,0.014774,-0.002196
43.720067,2.628266,2.710729,0.015468,-0.002140
43.722669,2.772053,2.710977,0.015714,-0.002137
43.727198,2.613611,2.711495,0.015345,-0.001253
43.730257,2.613611,2.712262,0.016605,-0.001204
43.733451,2.613611,2.712805,0.016583,-0.001235
43.736365,2.613611,2.714021,0.015717,0.000904
43.739018,2.762784,2.714606,0.017414,0.000000
43.743353,2.768751,2.714653,0.017494,0.000000
43.745997,2.987350,2.715141,0.017996,0.000000
43.750718,2.843870,2.715657,0.018525,0.000000
43.753715,2.843870,2.716199,0.019081,0.000000
43.757756,2.809435,2.716769,0.019369,0.000000
43.760392,2.621087,2.717063,0.019664,0.000736
43.762970,2.621087,2.716772,0.018560,0.001211
43.765947,3.025163,2.717629,0.018970,0.001253
43.768557,2.839724,2.718016,0.019809,0.000775
43.773980,2.816758,2.718415,0.021015,0.000000
43.777399,2.822900,2.717957,0.020245,0.000695
43.780018,2.998180,2.718886,0.020377,0.001105
43.782675,2.846036,2.719382,0.021204,0.000744
43.785382,2.846036,2.719643,0.019829,0.002544
43.789172,2.771040,2.720639,0.022286,0.001159
43.791672,2.843961,2.720810,0.022578,0.001129
43.797717,2.843961,2.720728,0.022402,0.000924
43.800275,2.815192,2.720765,0.021835,0.000970
43.805961,2.815197,2.721483,0.023109,0.000000
43.809015,2.995680,2.722374,0.024419,0.000000
43.813644,3.229135,2.722718,0.024502,0.000866
43.817785,2.808175,2.723792,0.025901,0.000869
43.822071,2.620835,2.724470,0.027188,0.000000
43.825664,2.800513,2.725039,0.027640,0.000000
43.828262,2.619303,2.725498,0.028098,0.000000
43.830930,2.575812,2.725963,0.029034,0.000000
43.833714,2.949802,2.726912,0.029513,0.000000
43.836264,2.837321,2.727398,0.029998,0.000000
43.838881,2.810325,2.727889,0.030988,0.000000
43.841974,2.808465,2.728893,0.031493,0.001216
43.844880,2.583555,2.729925,0.031852,0.001255
43.854213,2.987545,2.730057,0.030038,0.003468
43.857654,3.031109,2.732127,0.033285,0.001440
43.860544,2.852622,2.730935,0.032562,0.001409
43.864071,2.852622,2.730489,0.035759,-0.002539
43.869830,2.852622,2.731972,0.036007,0.000000
43.876784,2.852622,2.734972,0.038157,0.000000
43.879948,2.852622,2.736148,0.038748,0.000000
43.883484,2.852622,2.736747,0.039952,0.000000
43.887620,2.996789,2.738583,0.041182,0.000000
43.890175,2.772070,2.739208,0.041808,0.000000
43.892761,2.769299,2.739840,0.043724,0.000000
43.899642,2.798967,2.741793,0.041596,0.005362
43.903380,3.040155,2.744775,0.041970,0.005398
43.906720,2.840977,2.744131,0.043500,0.001605
43.914827,2.816937,2.744410,0.046150,0.000000
43.917819,2.995557,2.744231,0.046831,0.000000
43.921066,2.988204,2.744919,0.047432,0.000104
43.927361,3.033259,2.747159,0.050446,0.000130
43.932753,2.840957,2.749104,0.052184,0.002819
43.940023,2.845739,2.751599,0.051251,0.001818
43.942859,2.809510,2.752459,0.052404,0.001788
43.946636,2.995260,2.751866,0.052674,0.001793
43.949370,3.032652,2.752139,0.053218,0.001795
43.951982,2.853890,2.752692,0.053493,0.000000
43.955015,2.772396,2.754313,0.055967,0.000000
43.957740,2.801839,2.754139,0.056739,0.000000
43.960587,2.807945,2.754918,0.057518,0.000000
43.963222,2.995189,2.755704,0.059096,0.000000
43.965809,2.845438,2.757296,0.059896,0.000000
